,expiration_timestamp,option_type,instrument_name,strike,underlying_price,underlying_index,timestamp,stats,state,settlement_price,open_interest,min_price,max_price,mark_price,mark_iv,last_price,interest_rate,index_price,greeks,estimated_delivery_price,change_id,bids,bid_iv,best_bid_price,best_bid_amount,best_ask_price,best_ask_amount,asks,ask_iv
76,1608883200000,call,ETH-25DEC20-120-C,120.0,242.59,ETH-25DEC20,1590864713007,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.53,59.0,0.507,0.5665,0.533967,83.49,0.48,0.0,236.9,"{'vega': 0.26282, 'theta': -0.05261, 'rho': 0.54033, 'gamma': 0.00094, 'delta': 0.92377}",236.9,3565896068,"[[0.515, 41.0], [0.12, 20.0]]",62.35,0.515,41.0,0.5555,41.0,"[[0.5555, 41.0]]",101.5
77,1608883200000,put,ETH-25DEC20-240-P,240.0,242.59,ETH-25DEC20,1590864712993,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.24,271.0,0.179,0.3105,0.238216,82.52,0.284,0.0,236.9,"{'vega': 0.69298, 'theta': -0.13711, 'rho': -0.84454, 'gamma': 0.0025, 'delta': -0.37104}",236.9,3566021449,"[[0.231, 207.0], [0.2295, 115.0], [0.1435, 1.0]]",79.98,0.231,207.0,0.2455,207.0,"[[0.2455, 207.0], [0.31, 3.0], [0.42, 4.0], [2.74, 1.0]]",85.06
78,1596182400000,put,ETH-31JUL20-160-P,160.0,239.59,SYN.ETH-31JUL20,1590864714759,"{'volume': 367.0, 'price_change': -26.4706, 'low': 0.012, 'high': 0.017}",open,0.01,346.0,0.0001,0.032,0.012992,78.25,0.0125,0.0,236.9,"{'vega': 0.1438, 'theta': -0.09142, 'rho': -0.03685, 'gamma': 0.0019, 'delta': -0.07823}",236.9,3565993457,"[[0.012, 520.0], [0.011, 440.0], [0.0105, 100.0], [0.004, 1.0], [0.002, 65.0]]",76.57,0.012,520.0,0.014,440.0,"[[0.014, 440.0], [0.016, 5.0], [0.0185, 5.0], [0.026, 65.0], [0.045, 4.0]]",79.91
79,1590912000000,call,ETH-31MAY20-200-C,200.0,236.94,SYN.ETH-31MAY20,1590864714360,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.14,0.0,0.13,0.1805,0.155904,122.32,,0.0,236.9,"{'vega': 6e-05, 'theta': -0.00341, 'rho': 0.003, 'gamma': 5e-05, 'delta': 0.99984}",236.9,3565895968,"[[0.1395, 23.0]]",0.0,0.1395,23.0,0.1725,23.0,"[[0.1725, 23.0]]",478.55
80,1608883200000,put,ETH-25DEC20-280-P,280.0,242.58,ETH-25DEC20,1590864715997,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.36,88.0,0.2805,0.4295,0.348159,82.72,0.4955,0.0,236.9,"{'vega': 0.72898, 'theta': -0.14458, 'rho': -1.12965, 'gamma': 0.00262, 'delta': -0.46685}",236.9,3566023568,"[[0.3365, 109.0], [0.3245, 1.0], [0.193, 1.0]]",78.83,0.3365,109.0,0.58,1.0,"[[0.58, 1.0], [2.22, 1.0]]",163.8
81,1591344000000,put,ETH-5JUN20-270-P,270.0,237.3,SYN.ETH-5JUN20,1590864715991,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.17,1.0,0.1085,0.1865,0.144989,90.15,0.3145,0.0,236.9,"{'vega': 0.0633, 'theta': -0.51437, 'rho': -0.03645, 'gamma': 0.0082, 'delta': -0.86566}",236.9,3566023563,"[[0.139, 1.0]]",59.06,0.139,1.0,0.166,1.0,"[[0.166, 1.0], [0.744, 5.0]]",149.96
82,1590998400000,put,ETH-1JUN20-240-P,240.0,237.01,SYN.ETH-1JUN20,1590864716817,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,,0.0,0.007,0.063,0.030772,91.61,,0.0,236.9,"{'vega': 0.06057, 'theta': -1.79306, 'rho': -0.00605, 'gamma': 0.02777, 'delta': -0.57155}",236.9,3566021678,"[[0.0225, 1.0], [0.0005, 5.0]]",58.84,0.0225,1.0,0.0,0.0,[],0.0
83,1591948800000,put,ETH-12JUN20-280-P,280.0,237.8,SYN.ETH-12JUN20,1590864717541,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.21,1.0,0.15,0.234,0.189184,81.63,0.2695,0.0,236.91,"{'vega': 0.10629, 'theta': -0.34574, 'rho': -0.08431, 'gamma': 0.0067, 'delta': -0.84225}",236.91,3566023718,"[[0.179, 1.0], [0.1655, 19.0]]",49.72,0.179,1.0,0.223,19.0,"[[0.223, 19.0], [0.2295, 1.0]]",140.7
84,1593158400000,put,ETH-26JUN20-110-P,110.0,238.8,ETH-26JUN20,1590864717523,"{'volume': 112.0, 'price_change': -50.0, 'low': 0.0005, 'high': 0.001}",open,0.0,2437.0,0.0001,0.0155,0.000534,118.33,0.0005,0.0,236.91,"{'vega': 0.00901, 'theta': -0.02008, 'rho': -0.00093, 'gamma': 0.00018, 'delta': -0.00482}",236.91,3565938831,[],0.0,0.0,0.0,0.0015,400.0,"[[0.0015, 400.0], [0.002, 1.0], [0.0025, 1.0], [0.005, 1.0], [0.0085, 59.0], [0.01, 1.0], [0.012, 20.0], [0.05, 2.0], [0.201, 62.0], [0.25, 4.0]]",135.6
85,1593158400000,call,ETH-26JUN20-170-C,170.0,238.79,ETH-26JUN20,1590864718685,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.28,0.0,0.269,0.3225,0.294849,87.8,,0.0,236.89,"{'vega': 0.07688, 'theta': -0.12712, 'rho': 0.11202, 'gamma': 0.00211, 'delta': 0.93984}",236.89,3566022025,"[[0.291, 1.0], [0.193, 50.0]]",73.4,0.291,1.0,0.4935,50.0,"[[0.4935, 50.0]]",376.98
86,1601020800000,put,ETH-25SEP20-840-P,840.0,240.83,ETH-25SEP20,1590864719004,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,2.56,0.0,2.3885,2.6205,2.495684,106.58,,0.0,236.89,"{'vega': 0.11523, 'theta': -0.05224, 'rho': -2.681, 'gamma': 0.00058, 'delta': -0.96106}",236.89,3563077461,"[[0.0125, 5.0]]",0.0,0.0125,5.0,0.0,0.0,[],0.0
87,1601020800000,call,ETH-25SEP20-680-C,680.0,240.87,ETH-25SEP20,1590864719544,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.01,610.0,0.0001,0.04,0.013017,101.08,0.0095,0.0,236.93,"{'vega': 0.17113, 'theta': -0.07358, 'rho': 0.0395, 'gamma': 0.00091, 'delta': 0.06395}",236.93,3566023842,"[[0.01, 520.0], [0.0045, 72.0], [0.001, 5.0], [0.0005, 334.0]]",96.49,0.01,520.0,0.0165,300.0,"[[0.0165, 300.0], [0.0245, 72.0], [0.0445, 220.0], [0.089, 9.0]]",105.64
88,1601020800000,put,ETH-25SEP20-120-P,120.0,240.87,ETH-25SEP20,1590864719539,"{'volume': 352.0, 'price_change': 10.5263, 'low': 0.0095, 'high': 0.0105}",open,0.01,11829.0,0.0001,0.0285,0.011592,85.91,0.0105,0.0,236.93,"{'vega': 0.13456, 'theta': -0.04917, 'rho': -0.04558, 'gamma': 0.00084, 'delta': -0.04717}",236.93,3566022511,"[[0.009, 400.0], [0.0085, 100.0], [0.008, 220.0], [0.006, 40.0], [0.0025, 71.0], [0.002, 100.0], [0.0015, 1.0], [0.0005, 5.0]]",81.01,0.009,400.0,0.0145,300.0,"[[0.0145, 300.0], [0.0195, 71.0], [0.075, 5.0], [0.3, 10.0], [0.48, 6.0], [1.025, 1.0]]",90.86
89,1593158400000,call,ETH-26JUN20-220-C,220.0,238.79,ETH-26JUN20,1590864719537,"{'volume': 1304.0, 'price_change': 55.4054, 'low': 0.0665, 'high': 0.119}",open,0.1,21777.0,0.0855,0.1545,0.118748,70.46,0.115,0.0,236.93,"{'vega': 0.22369, 'theta': -0.29686, 'rho': 0.10107, 'gamma': 0.00765, 'delta': 0.70066}",236.93,3566023782,"[[0.113, 194.0], [0.103, 31.0], [0.1, 3.0], [0.095, 25.0], [0.0935, 6.0], [0.091, 1.0], [0.0835, 3.0], [0.046, 800.0]]",64.33,0.113,194.0,0.121,162.0,"[[0.121, 162.0], [0.1235, 12.0], [0.124, 8.0], [0.1305, 32.0], [0.167, 1.0], [0.392, 3.0], [0.475, 125.0]]",72.91
90,1601020800000,put,ETH-25SEP20-280-P,280.0,240.87,ETH-25SEP20,1590864719538,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.3,684.0,0.2285,0.356,0.286654,80.34,1.22,0.0,236.93,"{'vega': 0.54248, 'theta': -0.18538, 'rho': -0.64169, 'gamma': 0.00361, 'delta': -0.54071}",236.93,3566023282,"[[0.2745, 1.0], [0.2725, 23.0], [0.241, 1.0]]",74.99,0.2745,1.0,0.3325,23.0,"[[0.3325, 23.0], [2.42, 1.0], [4.24, 1.0]]",100.68
91,1596182400000,put,ETH-31JUL20-140-P,140.0,239.61,SYN.ETH-31JUL20,1590864721554,"{'volume': 340.0, 'price_change': -7.6923, 'low': 0.006, 'high': 0.007}",open,0.01,564.0,0.0001,0.021,0.006457,83.36,0.006,0.0,236.92,"{'vega': 0.08623, 'theta': -0.0584, 'rho': -0.01911, 'gamma': 0.00107, 'delta': -0.04084}",236.92,3566021848,"[[0.0055, 520.0], [0.0005, 77.0]]",80.59,0.0055,520.0,0.0075,100.0,"[[0.0075, 100.0], [0.008, 100.0], [0.0115, 100.0], [0.013, 71.0], [0.0135, 100.0]]",86.15
92,1590998400000,put,ETH-1JUN20-250-P,250.0,237.03,SYN.ETH-1JUN20,1590864722560,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,,0.0,0.03,0.0975,0.061838,96.7,,0.0,236.91,"{'vega': 0.04418, 'theta': -1.38063, 'rho': -0.00858, 'gamma': 0.01918, 'delta': -0.79236}",236.91,3566021873,"[[0.056, 1.0]]",56.92,0.056,1.0,0.0,0.0,[],0.0
93,1608883200000,put,ETH-25DEC20-360-P,360.0,242.58,ETH-25DEC20,1590864722561,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.62,0.0,0.5305,0.7025,0.608891,84.84,,0.0,236.91,"{'vega': 0.70038, 'theta': -0.14247, 'rho': -1.69781, 'gamma': 0.00246, 'delta': -0.61597}",236.91,3563077463,[],0.0,0.0,0.0,0.0,0.0,[],0.0
94,1608883200000,put,ETH-25DEC20-180-P,180.0,242.59,ETH-25DEC20,1590864722558,"{'volume': 471.0, 'price_change': -3.5714, 'low': 0.1, 'high': 0.112}",open,0.11,2031.0,0.0675,0.16,0.10726,82.53,0.108,0.0,236.91,"{'vega': 0.53533, 'theta': -0.10593, 'rho': -0.44625, 'gamma': 0.00193, 'delta': -0.21468}",236.91,3566022229,"[[0.0995, 423.0], [0.0805, 33.0], [0.07, 1.0], [0.0585, 1.0]]",79.0,0.0995,423.0,0.11,10.0,"[[0.11, 10.0], [0.118, 10.0], [0.1255, 45.0], [0.126, 10.0], [0.135, 10.0], [0.144, 10.0], [0.153, 10.0], [0.162, 10.0], [0.171, 10.0], [0.18, 10.0], [0.19, 10.0], [0.2, 10.0]]",83.77
95,1593158400000,call,ETH-26JUN20-640-C,640.0,238.82,ETH-26JUN20,1590864722558,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.0,6050.0,0.0001,0.0155,0.000902,140.7,0.0005,0.0,236.91,"{'vega': 0.01414, 'theta': -0.03748, 'rho': 0.00124, 'gamma': 0.00024, 'delta': 0.00802}",236.91,3565988668,"[[0.0005, 224.0]]",132.39,0.0005,224.0,0.0015,101.0,"[[0.0015, 101.0], [0.002, 2.0], [0.0025, 2.0], [0.003, 2.0], [0.0055, 79.0], [0.008, 2.0], [0.03, 2.0], [0.037, 100.0], [0.1535, 5.0], [0.2, 2.0], [0.4, 105.0]]",149.03
96,1591344000000,call,ETH-5JUN20-150-C,150.0,237.32,SYN.ETH-5JUN20,1590864722561,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.36,0.0,0.3485,0.3865,0.367971,110.4,,0.0,236.91,"{'vega': 0.00032, 'theta': -0.00314, 'rho': 0.02279, 'gamma': 3e-05, 'delta': 0.99971}",236.91,3565876835,"[[0.355, 30.0]]",0.0,0.355,30.0,0.38,30.0,"[[0.38, 30.0]]",282.77
97,1590998400000,call,ETH-1JUN20-220-C,220.0,237.03,SYN.ETH-1JUN20,1590864722817,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,,0.0,0.046,0.1065,0.076291,103.58,,0.0,236.91,"{'vega': 0.03217, 'theta': -1.07682, 'rho': 0.008, 'gamma': 0.01304, 'delta': 0.87273}",236.91,3566021861,"[[0.072, 1.0], [0.0665, 11.0], [0.0635, 11.0], [0.0625, 24.0]]",51.6,0.072,1.0,0.0925,24.0,"[[0.0925, 24.0]]",193.15
98,1608883200000,call,ETH-25DEC20-160-C,160.0,242.57,ETH-25DEC20,1590864724991,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.4,465.0,0.3745,0.4615,0.414917,82.53,0.3555,0.0,236.91,"{'vega': 0.45301, 'theta': -0.08964, 'rho': 0.58392, 'gamma': 0.00163, 'delta': 0.83619}",236.91,3566021383,"[[0.3855, 39.0], [0.3455, 1.0], [0.1, 20.0]]",66.06,0.3855,39.0,0.439,39.0,"[[0.439, 39.0], [0.859, 10.0]]",95.17
99,1593158400000,call,ETH-26JUN20-200-C,200.0,238.81,ETH-26JUN20,1590864724999,"{'volume': 319.0, 'price_change': 51.004, 'low': 0.1185, 'high': 0.188}",open,0.16,4139.0,0.149,0.2135,0.180554,73.0,0.188,0.0,236.91,"{'vega': 0.15595, 'theta': -0.21441, 'rho': 0.11475, 'gamma': 0.00515, 'delta': 0.84117}",236.91,3566023901,"[[0.168, 29.0], [0.1675, 1.0], [0.1055, 10.0], [0.08, 50.0], [0.07, 20.0]]",50.13,0.168,29.0,0.1845,4.0,"[[0.1845, 4.0], [0.185, 16.0], [0.195, 29.0], [0.2165, 1.0], [0.3, 4.0], [0.3805, 50.0], [0.5, 51.0], [0.896, 1.0]]",78.9
